sample	chr	start	end	baf	n_baf	sd_baf	depth_ratio	n_ratio	sd_ratio	CNt	A	B	LPP
sample_151_BC	8	46596061	144995060	0.44093768450000004	942	0.048571998990000004	1.079824602	2071755	0.32658627879999996	5	3.0	2.0	-6.841864069
sample_151_BC	9	14889	43129230	0.49918137590000006	490	0.06136616771000001	1.286828762	1078505	0.4117709854	6	3.0	3.0	-6.88145351
sample_151_BC	9	61194086	68338321	0.4399048511	53	0.1009323733	1.080615255	69594	0.4788158233	5	3.0	2.0	-6.741786775
sample_151_BC	9	68355701	137754290	0.15313667849999998	1260	0.05562438529	1.035979018	2776291	0.3228666944	5	5.0	0.0	-7.699018287
sample_151_BC	9	137780376	138177422	0.2570496556	25	0.10735095089999999	1.031568372	37055	0.31531670079999996	5	4.0	1.0	-6.7909754
sample_151_BC	10	48143	38943710	0.3286845757	486	0.0632679358	0.9465462588	937377	0.2801578152	4	3.0	1.0	-6.762926156
sample_151_BC	10	41875410	42149363	0.3753746828	17	0.10432528320000001	1.005420952	1641	0.36645456439999996	6	4.0	2.0	-6.789232854
sample_151_BC	10	42149527	46340305	0.2015630223	81	0.06253158707999999	0.8323860318999999	142675	0.2693230873	3	3.0	0.0	-6.856487766
sample_151_BC	10	46357945	46550723	0.4349107306	16	0.06101461574	0.7790231213	4816	0.283358179	5	3.0	2.0	-6.898370493
sample_151_BC	10	46646442	133641383	0.2028141607	1119	0.06640161212000001	0.8193098047	2509875	0.2518345005	3	3.0	0.0	-8.014239733
sample_151_BC	11	135029	49876482	0.3490151993	1091	0.0578391912	1.142970008	1977337	0.346618672	5	4.0	1.0	-7.79969079
sample_151_BC	11	54591999	134381883	0.35272606520000005	1424	0.06026699026000001	1.151162139	3421119	0.3496861818	5	4.0	1.0	-8.266767068
sample_151_BC	12	12867	197098	0.4988976861	9	0.1135187209	0.9905951903	16792	0.3609980725	4	2.0	2.0	-6.7355824360000005
sample_151_BC	12	197150	34271602	0.49748364479999996	698	0.05323888366000001	0.8839693174	1294300	0.269954791	4	2.0	2.0	-7.595428322
sample_151_BC	12	37575392	40491079	0.48302387840000005	54	0.04499702607	1.031409319	86222	0.28398310190000003	4	2.0	2.0	-7.005476511
sample_151_BC	12	40498389	40513782	0.32363184	16	0.1128009863	1.075914397	5748	0.3312939392	4	3.0	1.0	-6.741319406000001
sample_151_BC	12	40515120	133234117	0.479782266	1271	0.04733904106	0.9678738333	3451732	0.2924255038	4	2.0	2.0	-7.410237831
sample_151_BC	13	18174154	18233274	0.49889491420000004	34	0.1090508557	0.6079515078	7967	0.20309626960000002	2	1.0	1.0	-6.734155208
sample_151_BC	13	18234683	49891441	0.23917580489999998	425	0.07278407166	0.6904146959999999	868672	0.19752475690000001	2	2.0	0.0	-9.355173809
sample_151_BC	13	50843663	114062570	0.3188832689	447	0.05913877762999999	1.5695377000000001	975226	0.598245149	8	6.0	2.0	-6.792392536
sample_151_BC	14	18601918	106703843	0.3912515842	1399	0.05805199494	1.16097519	3258859	0.3657689654	5	3.0	2.0	-8.169471944
sample_151_BC	14	106715042	106810329	0.41243107840000004	24	0.03346282818	1.217178184	6088	0.569457174	10	6.0	4.0	-6.777193757
sample_151_BC	15	19987698	101972762	0.4821251942	1442	0.053361115710000004	0.9630520293000001	3374251	0.3010449055	4	2.0	2.0	-7.147293426
sample_151_BC	16	16488	32035038	0.16522047869999998	987	0.06517211161	0.9345522664	1907661	0.3183565668	4	4.0	0.0	-6.740977192999999
sample_151_BC	16	32083442	36101310	0.4686944158	51	0.08602321163999999	0.884493383	57242	0.350922305	4	2.0	2.0	-6.878912038999999
sample_151_BC	16	46386441	46401545	0.4492634875	23	0.06949794548999999	1.02523179	6695	0.25301082010000003	7	4.0	3.0	-6.749127155
sample_151_BC	16	48130866	52027414	0.2134427529	42	0.06261220822	2.30622256	115064	1.191667702	12	10.0	2.0	-6.739851737
sample_151_BC	16	52655601	90177933	0.2400253356	761	0.07402123169	0.6441779882	1306266	0.1943274368	2	2.0	0.0	-7.050062427
sample_151_BC	17	118405	22205050	0.49153542009999995	991	0.055466443909999996	1.043132656	1656650	0.32337802579999997	5	3.0	2.0	-7.664918698999999
sample_151_BC	17	25389878	83094678	0.44534696479999997	1500	0.05657865264	1.052615283	3594620	0.3369884444	5	3.0	2.0	-7.176006716
sample_151_BC	18	49639	15323427	0.4786120021	257	0.0431825576	0.9293574826000001	459601	0.274218912	4	2.0	2.0	-6.887824067
sample_151_BC	18	20953560	80138359	0.4095677754	498	0.062243519360000006	0.8011932856	1073991	0.2366274222	3	2.0	1.0	-7.027423776
sample_151_BC	19	282753	24106243	0.4990488557	1480	0.04751982341	0.9280219853	2557150	0.2886078764	4	2.0	2.0	-6.753931212
sample_151_BC	19	29528926	58516795	0.49216229479999996	1600	0.04943379458	0.9248239712999999	2999769	0.2704311259	4	2.0	2.0	-6.797282034
sample_151_BC	20	96321	26081551	0.2717843779	440	0.051734365760000005	1.657799089	835801	0.5836288263	9	7.0	2.0	-6.7777211479999995
sample_151_BC	20	28580685	34449531	0.2983562052	206	0.08662693809000001	1.629651586	285978	0.6319439779	8	6.0	2.0	-6.7529946
sample_151_BC	20	34470149	64303122	0.3736711481	583	0.054910808879999995	1.231616972	1402675	0.3917763931	6	4.0	2.0	-6.751913038
sample_151_BC	21	5077644	10605320	0.38575368320000003	33	0.09076656914999999	0.769088042	36769	0.3319536766	3	2.0	1.0	-6.762352375
sample_151_BC	21	13386435	46511740	0.4992923195	706	0.04348906022	0.9955332595999999	1147473	0.2763874405	4	2.0	2.0	-7.530122221
sample_151_BC	22	10678964	12694087	0.4723764833	21	0.09716659724	1.1812271109999999	10163	0.4693650502	6	3.0	3.0	-6.797130159
sample_151_BC	22	15528913	50776695	0.1697227264	1089	0.07229604007	0.9420413406	2161634	0.29780324	4	4.0	0.0	-6.737077974
sample_151_BC	X	288706	52862709	0.419303938	73	0.062411947110000005	1.280969058	1201052	0.42273098200000003	3			-4.139183334
sample_151_BC	X	74583034	156023203	0.41887228649999997	23	0.1169765863	1.1965118270000001	1536639	0.38198423649999996	3			-4.533742353
sample_151_BC	Y	9466925	11643726	0.48254709079999997	85	0.0743059709	0.9676868037999999	15911	0.5654403478	2			-4.017030258
sample_151_BC	Y	26436774	56878510	0.44422333729999997	9	0.0372994638	1.007665761	6604	0.2885175164	2			-4.962584571
sample_152_BC	1	187019	84349785	0.4991689041	1221	0.05082301357	1.022872701	2975692	0.3698333897	4	2.0	2.0	-6.746009629
sample_152_BC	1	84411048	121556905	0.41476524509999996	335	0.0696360282	0.8476841915000001	951054	0.2785652769	3	2.0	1.0	-6.755927509
sample_152_BC	1	125181591	248858435	0.4976262358	1638	0.049000964230000006	1.018381402	3661602	0.3490007469	4	2.0	2.0	-6.735804888
sample_152_BC	2	224919	63605007	0.35742742380000003	585	0.060089715929999996	1.34911542	1554104	0.4701370045	6	4.0	2.0	-6.7918427470000005
sample_152_BC	2	63752524	90291421	0.4995042477	214	0.046780528200000004	0.985035028	659291	0.3500932613	4	2.0	2.0	-6.861633616000001
sample_152_BC	2	90382688	91963663	0.35781904719999996	21	0.1001330543	0.9135031305	19092	0.39125409969999997	4	3.0	1.0	-6.832864709
sample_152_BC	2	95519966	95921748	0.2648223817	17	0.05734756007999999	0.9747289586	24428	0.3121042161	5	4.0	1.0	-6.9232184189999995
sample_152_BC	2	95935375	95953986	0.485207514	27	0.09405194964	0.8607162351000001	3213	0.29774221300000003	4	2.0	2.0	-6.751333903
sample_152_BC	2	95954026	234017393	0.4992070785	1233	0.05227944193	1.014742946	3565209	0.330042603	4	2.0	2.0	-6.736458742999999
sample_152_BC	2	235041543	241897212	0.2574395847	202	0.07250859742	0.6963568094	331334	0.21510008079999998	2	2.0	0.0	-6.769650058
sample_152_BC	3	326074	9920473	0.4994974017	64	0.04616902768	1.0208505909999999	193340	0.3368667121	4	2.0	2.0	-6.733880253
sample_152_BC	3	9928758	10048134	0.2627187171	10	0.08792041856	0.9376923627	23101	0.3518698207	2	2.0	0.0	-6.795489285
sample_152_BC	3	10067417	75665296	0.4993451595	697	0.04869270138	1.0484561909999999	2057551	0.3411077197	4	2.0	2.0	-7.034296254
sample_152_BC	3	75665335	75737477	0.3854051711	35	0.10838995119999999	0.8852279809999999	3786	0.2445605604	3	2.0	1.0	-6.747622145
sample_152_BC	3	75737682	90258569	0.41960442740000004	34	0.04757967331	0.9580054239	77554	0.3018824018	3	2.0	1.0	-7.951063512
sample_152_BC	3	91483878	198120733	0.4991966359	1089	0.04758790711	1.0378023170000001	2481642	0.34120960590000005	4	2.0	2.0	-6.95338177
sample_152_BC	4	272335	1745117	0.48252825369999996	68	0.05208321118	1.02623404	125889	0.3198014343	4	2.0	2.0	-6.800528491000001
sample_152_BC	4	1983766	4321005	0.2655244658	73	0.08465551108	0.6687283994	145552	0.2457053041	2	2.0	0.0	-6.751862238999999
sample_152_BC	4	4860018	49016897	0.4992469637	363	0.04939190206999999	1.039668934	702840	0.3297940108	4	2.0	2.0	-6.850737682
sample_152_BC	4	49092775	49711594	0.48021653049999996	32	0.10434457009999999	1.267135045	7133	0.6534745712	6	3.0	3.0	-6.758111164
sample_152_BC	4	51886646	146530483	0.4989865999	605	0.05392110158	1.006947684	1637466	0.3277803658	4	2.0	2.0	-6.7835016
sample_152_BC	4	147542688	190179651	0.2586928912	279	0.07760538318	0.6938857079	618801	0.2050765112	2	2.0	0.0	-6.8977196979999995
sample_152_BC	5	191877	9535336	0.4881204379	134	0.07429634791	0.9891932978	217795	0.34236617869999997	4	2.0	2.0	-6.784496169
sample_152_BC	5	10638068	11082650	0.261664468	10	0.06585640946	0.7279874152	6189	0.1831328248	2	2.0	0.0	-6.772166088
sample_152_BC	5	13692170	43609241	0.49925657079999997	225	0.05463444426	1.002377593	534886	0.3147279095	4	2.0	2.0	-6.770183157000001
sample_152_BC	5	49601562	49666658	0.4980717504	25	0.1101677206	1.3975921519999999	3117	0.5186376347	6	3.0	3.0	-6.733378567000001
sample_152_BC	5	49666817	155015393	0.4970812049	893	0.04765919215	1.016545683	2333351	0.3272549156	4	2.0	2.0	-6.735334525
sample_152_BC	5	156458459	181114597	0.2525301126	328	0.07598156842	0.6910491775	643342	0.226510087	2	2.0	0.0	-6.778492796
sample_152_BC	6	140219	32403058	0.4980141354	953	0.04962120524	1.007395568	1108322	0.3681020895	4	2.0	2.0	-6.746448163999999
sample_152_BC	6	32589533	33129000	0.31239302609999997	15	0.03724602887	1.0096872	44582	0.3513922595	4	3.0	1.0	-6.956942289
sample_152_BC	6	33168798	60544763	0.4994322364	356	0.04467053488	1.02194728	1041195	0.3367371346	4	2.0	2.0	-6.736736835
sample_152_BC	6	61574335	114084639	0.49939395340000003	326	0.04499972587	1.016663057	856468	0.317803505	4	2.0	2.0	-6.73314986
sample_152_BC	6	115943191	170579022	0.2526076162	474	0.07603786187000001	0.7010114167	1118611	0.2462719579	2	2.0	0.0	-7.099433802999999
sample_152_BC	7	31273	58088368	0.47635338759999996	864	0.04643376191	1.004696503	1475301	0.3315011706	4	2.0	2.0	-6.930264652000001
sample_152_BC	7	60953607	142752522	0.4739357542	965	0.05113519876	1.005201275	2194185	0.3378650305	4	2.0	2.0	-6.941602485
sample_152_BC	7	142752700	142774617	0.49886502039999997	22	0.10788598279999999	1.304018738	5454	0.3812169435	6	3.0	3.0	-6.733210715
sample_152_BC	7	142792756	158945920	0.4995020525	300	0.041677062339999994	1.009568754	549834	0.3296947705	4	2.0	2.0	-6.737724927
sample_152_BC	8	431344	43503804	0.4051925925	628	0.06149793829	1.186491664	1134877	0.4134606562	5	3.0	2.0	-6.825183555
sample_152_BC	8	47700499	144890458	0.3550913919	898	0.06170528239	1.380848104	1997216	0.4678476402	6	4.0	2.0	-6.92531151
sample_152_BC	9	116800	43128827	0.2548665218	347	0.08949896685	0.6860755465999999	862162	0.222811284	2	2.0	0.0	-6.747556341
sample_152_BC	9	61192720	138177100	0.24730526170000003	1167	0.07536509388	0.7016981094	2471849	0.2257189902	2	2.0	0.0	-7.369299132999999
sample_152_BC	10	49156	39967657	0.4993185043	448	0.04683309216	1.035066533	882017	0.33673545979999997	4	2.0	2.0	-6.79897548
sample_152_BC	10	41859788	42271881	0.36924683469999997	23	0.08727587898	1.144841673	3995	0.5188302299	6	4.0	2.0	-6.762040044
sample_152_BC	10	42411812	133626807	0.49920746829999996	1071	0.052368352400000005	1.031814471	2624062	0.3397172266	4	2.0	2.0	-6.832623063
sample_152_BC	11	87018	48489225	0.2495609905	910	0.07225993102000002	0.6951638427	1642106	0.21508448600000002	2	2.0	0.0	-6.942901288
sample_152_BC	11	48610617	50422246	0.47754643119999995	54	0.041515747650000004	1.0005162459999999	52700	0.3380151033	4	2.0	2.0	-6.9060912189999994
sample_152_BC	11	54603244	113739132	0.4993753811	740	0.04543005715	1.021207677	2281141	0.3358762349	4	2.0	2.0	-6.738871583
sample_152_BC	11	113790617	114706837	0.2600006255	20	0.04852183448	0.6916942409000001	37057	0.2348670418	2	2.0	0.0	-6.741197617
sample_152_BC	11	115178591	134374428	0.49946797390000003	339	0.0448750958	1.01385917	763807	0.3266166879	4	2.0	2.0	-6.734054844
sample_152_BC	12	13076	8946438	0.4855410073	299	0.05050777073	1.019887168	578346	0.3249737712	4	2.0	2.0	-6.782251742000001
sample_152_BC	12	9068133	9115877	0.25780638	11	0.07211669836	0.7117702291	12187	0.2076607491	2	2.0	0.0	-6.735113113
sample_152_BC	12	9149717	11308619	0.4968437311	85	0.04483354836	0.9652680347	123550	0.33481462289999997	4	2.0	2.0	-6.767163538999999
sample_152_BC	12	11308646	13865843	0.2532246166	41	0.09094350967	0.6757022632999999	63587	0.23205164600000003	2	2.0	0.0	-6.7360738929999995
sample_152_BC	12	14496262	34166374	0.4995323197	239	0.04427063597	1.0224788679999999	446733	0.3286755273	4	2.0	2.0	-6.736416253
sample_152_BC	12	37575392	133219447	0.4991275207	1292	0.04871813323	1.017942271	3339909	0.33895263840000006	4	2.0	2.0	-6.733790815
sample_152_BC	13	18174042	18212026	0.49919920840000004	28	0.07502835443	0.8664624839	2788	0.2950474429	4	2.0	2.0	-6.7397970560000005
sample_152_BC	13	18212113	18213565	0.4985403993	9	0.1454407096	1.099610019	930	0.38168096729999995	4	2.0	2.0	-6.733126759
sample_152_BC	13	18254234	114325924	0.49353102109999997	721	0.04407642715	1.024204105	1712693	0.325951342	4	2.0	2.0	-6.773918612999999
sample_152_BC	14	18601835	106802973	0.49924862630000005	1378	0.051294114620000004	1.01715924	2957036	0.32508471829999996	4	2.0	2.0	-6.733202792
sample_152_BC	15	19988007	24124600	0.4967473421	89	0.07178819502	0.9280792119	118404	0.3509841847	4	2.0	2.0	-6.897860700000001
sample_152_BC	15	24145633	25340026	0.4994791014	171	0.0473705046	0.7341764506	66923	0.3025152835	2	1.0	1.0	-6.774605814
sample_152_BC	15	25679392	101965917	0.4991984988	1144	0.051247485690000004	1.031937754	2990231	0.3337899385	4	2.0	2.0	-6.820923106
sample_152_BC	16	16488	27403018	0.4993449746	759	0.04791196073	0.9959576568	1436982	0.3560514368	4	2.0	2.0	-6.78852566
sample_152_BC	16	27445837	36100970	0.49458571240000004	113	0.08478607347999999	0.9537862778	434847	0.360912799	4	2.0	2.0	-6.894637917000001
sample_152_BC	16	46386441	46689686	0.46263253670000004	23	0.07090443382	1.03221174	20333	0.40808302840000005	5	3.0	2.0	-6.882569811000001
sample_152_BC	16	46922353	90096285	0.370420576	772	0.062451244329999996	1.330274822	1592915	0.5073596975	6	4.0	2.0	-6.762826406
sample_152_BC	17	137637	20342381	0.2484511065	667	0.08236057923	0.6844461587999999	1390128	0.2235700584	2	2.0	0.0	-6.738880602
sample_152_BC	17	20493890	22524265	0.4989416706	82	0.10193019140000001	0.7259084388	44588	0.2547174667	2	1.0	1.0	-6.8038001260000005
sample_152_BC	17	25390004	83085163	0.3810889203	1403	0.06220403512	1.333933744	3540951	0.482209874	6	4.0	2.0	-6.761329425
sample_152_BC	18	47858	15197705	0.3631975829	289	0.06436325172	1.245082478	452937	0.4423276908	6	4.0	2.0	-7.0536885289999995
sample_152_BC	18	21520756	80169229	0.3921918714	526	0.06218559991000001	1.2276632790000002	1074868	0.39418362700000004	5	3.0	2.0	-7.222916051
sample_152_BC	19	302725	24163431	0.4992617306	1393	0.047462225	0.9917344833	2458730	0.5511023897	4	2.0	2.0	-6.762529763
sample_152_BC	19	27805500	54535520	0.4989482594	1333	0.050420563610000003	0.987143406	2401951	0.3491369344	4	2.0	2.0	-6.846829354
sample_152_BC	19	54573703	54631806	0.4983706975	9	0.14491635519999999	1.181967856	9522	0.3662544231	6	3.0	3.0	-6.737758469
sample_152_BC	19	54665251	58558166	0.49926650770000003	300	0.05366004058	0.9922139431	473432	0.34059951549999995	4	2.0	2.0	-6.745235352000001
sample_152_BC	20	145508	26081553	0.3717422968	349	0.058816294400000003	1.321622531	721247	0.47973223810000004	6	4.0	2.0	-6.769643286
sample_152_BC	20	28581925	64303122	0.3839824033	760	0.06513832364	1.336991606	1570317	0.5007660563	6	4.0	2.0	-6.751060000000001
sample_152_BC	21	8220099	10602166	0.4990905071	41	0.1066139091	0.90042737	20736	0.3678045956	4	2.0	2.0	-6.885367067000001
sample_152_BC	21	13350657	46663614	0.4991155851	672	0.04802415696	1.03473691	1115235	0.3070126248	4	2.0	2.0	-6.79698259
sample_152_BC	22	10685500	12694048	0.44699359270000005	27	0.0898431682	1.0172099940000001	12036	0.47180312869999996	5	3.0	2.0	-6.878326462
sample_152_BC	22	15627614	50776600	0.49918011009999996	1114	0.05325715411	1.0057405240000001	2053380	0.35091696200000005	4	2.0	2.0	-6.753793385
sample_152_BC	X	288706	7843463	0.4978097628	65	0.056586846120000006	1.0303191329999999	106209	0.3283536403	2			-4.020405998
sample_152_BC	X	101494054	156023443	0.39770492679999997	19	0.052037267350000006	1.032859849	1110281	0.3276111638	2			-4.086566723
sample_152_BC	Y	9466925	11722091	0.44817853009999997	69	0.09562385237	1.023941676	15400	0.7163122937999999	2			-4.013269161
sample_152_BC	Y	26436774	56763482	0.4882758199	7	0.03519402005	1.106157678	5310	0.542064191	2			-4.4226623819999995
sample_153_BC	1	120983	21563893	0.3643184422	495	0.07077870918	0.9156583836	1005895	0.3223475464	3	2.0	1.0	-6.768815985
sample_153_BC	1	21570274	46196937	0.2521347259	320	0.06455351235000001	1.212600306	1207161	0.43975748509999996	4	3.0	1.0	-7.13741275
sample_153_BC	1	46341925	74748706	0.3604012471	184	0.07133846123	0.887288176	573165	0.3031833216	3	2.0	1.0	-7.122831862999999
sample_153_BC	1	75206691	78946283	0.2296468187	40	0.045702767410000004	1.319390397	86639	0.40028679310000004	5	4.0	1.0	-6.873138117000001
sample_153_BC	1	81721859	121503269	0.3558421697	335	0.07523522561000001	0.9043141624	961057	0.2869306321	3	2.0	1.0	-6.970648362
sample_153_BC	1	125116068	248855670	0.24528245710000002	1531	0.06188154876	1.35269764	3833708	0.4729529747	5	4.0	1.0	-7.11256123
sample_153_BC	2	224919	91859416	0.36078082570000003	719	0.06609371143	0.9543565826	2049129	0.31601988670000003	3	2.0	1.0	-7.12364622
sample_153_BC	2	94196506	123660363	0.4022969868	250	0.08566542455	1.016861537	731137	0.3554504744	3	2.0	1.0	-7.766371286
sample_153_BC	2	126682697	127853074	0.4994886552	69	0.04889002394999999	1.140222118	74510	0.4197080413	4	2.0	2.0	-6.734928766
sample_153_BC	2	127853145	169294834	0.36413246549999995	288	0.07115717791000001	0.99311339	761051	0.35747692799999997	3	2.0	1.0	-7.49998746
sample_153_BC	2	169493769	169675104	0.27831857670000004	18	0.052005812900000004	2.047861722	20676	0.7207645051999999	8	6.0	2.0	-6.734094837000001
sample_153_BC	2	170200059	188227622	0.4992497763	205	0.053928392750000005	1.256983518	534905	0.412448699	4	2.0	2.0	-7.079977584
sample_153_BC	2	189039477	242114808	0.13785309710000002	688	0.05382349498	0.7120500107	1606383	0.2171971727	2	2.0	0.0	-7.273517095
sample_153_BC	3	1220790	11829741	0.29731072350000004	142	0.06348690262000001	1.171596507	274594	0.3678563313	4	3.0	1.0	-6.734569345
sample_153_BC	3	11839342	44734470	0.4254533169	393	0.05197079525000001	1.41773934	870100	0.48478721350000004	5	3.0	2.0	-6.765728659
sample_153_BC	3	44786301	47411726	0.37717742530000004	74	0.06363468256	1.03499537	160742	0.36090218380000005	3	2.0	1.0	-6.872923661000001
sample_153_BC	3	48372725	67609561	0.4990928102	193	0.06599129924	0.7131091827	757265	0.22413630510000002	2	1.0	1.0	-6.908081976
sample_153_BC	3	68752770	89472543	0.37876975079999997	98	0.08853737765000001	0.9060185758	164128	0.3324347621	3	2.0	1.0	-6.806299211000001
sample_153_BC	3	91374136	198111096	0.3713958188	1006	0.06709877247	0.9611182481999999	2382974	0.3148695139	3	2.0	1.0	-7.393026233
sample_153_BC	4	337869	46723932	0.48535755979999995	475	0.056687349389999996	0.6770600456999999	830073	0.2121033131	2	1.0	1.0	-7.106163616
sample_153_BC	4	47406648	49711644	0.4263163832	69	0.08997746474	0.946203053	82222	0.3824333636	3	2.0	1.0	-6.938756887
sample_153_BC	4	52029884	190179651	0.37652660759999995	842	0.06662087849	0.8952686176000001	2188968	0.2817570427	3	2.0	1.0	-7.912932782
sample_153_BC	5	113462	44809060	0.3668075025	455	0.06912736165	0.9036612109000001	771925	0.2753989849	3	2.0	1.0	-7.000452005
sample_153_BC	5	49599556	50633317	0.492006609	23	0.09904813777999999	1.301221627	6964	0.5346886995	4	2.0	2.0	-6.763371901
sample_153_BC	5	50633516	181301172	0.37337959060000003	1233	0.0682469844	0.9100895524	2898157	0.29308949440000004	3	2.0	1.0	-7.102651054
sample_153_BC	6	140219	6195693	0.47955588270000005	92	0.05624620812999999	1.1647465540000002	123017	0.4444798664	4	2.0	2.0	-6.811269735
sample_153_BC	6	6250734	17831188	0.2927268069	119	0.05461113323	1.8752728369999998	254305	0.7848714151999999	7	5.0	2.0	-6.800296338
sample_153_BC	6	17833967	32814610	0.4048021737	849	0.06184018722	1.335757265	796349	0.4980993711	5	3.0	2.0	-6.832660323
sample_153_BC	6	32815309	37483331	0.4992980495	210	0.05721120926	1.113053721	345700	0.4054746897	4	2.0	2.0	-6.768281332000001
sample_153_BC	6	38587736	40392726	0.1997764448	37	0.05809769653	1.647677981	81288	0.5656191421	6	5.0	1.0	-6.759049752999999
sample_153_BC	6	41028642	60544763	0.4990262421	246	0.06563204886	1.189457236	639074	0.4370901807	4	2.0	2.0	-6.75962615
sample_153_BC	6	61060543	102055321	0.4994047866	223	0.05346162168000001	1.258131465	627989	0.4478446564	4	2.0	2.0	-7.383501705
sample_153_BC	6	102055442	160676558	0.3744698952	573	0.07667585024	1.4041472119999998	1342128	0.5895514789999999	5	3.0	2.0	-6.90342196
sample_153_BC	6	160702381	170640200	0.4994414117	139	0.05041221074	1.113598383	195111	0.4090317918	4	2.0	2.0	-6.804654792000001
sample_153_BC	7	248535	58088368	0.1786416702	776	0.06352704291	0.9787298887	1424010	0.333600858	3	3.0	0.0	-7.955929352999999
sample_153_BC	7	60953459	77057521	0.1757506814	199	0.07683511794	0.9626514262	366242	0.3941948328	3	3.0	0.0	-7.116395025
sample_153_BC	7	77057593	100888664	0.146899074	264	0.050382937180000004	1.158003653	681204	0.3808907489	4	4.0	0.0	-7.309089192999999
sample_153_BC	7	100951644	100991652	0.45413358509999996	109	0.05830960927	1.272963753	13659	0.25544600559999997	7	4.0	3.0	-6.838428474
sample_153_BC	7	100995896	142488392	0.1425065853	415	0.04485407688999999	1.2025810670000001	1100441	0.3902302784	4	4.0	0.0	-7.4956785870000004
sample_153_BC	7	142488438	142774599	0.49903245909999994	28	0.08904944082	1.336371389	28041	0.4180459949	4	2.0	2.0	-6.751560464
sample_153_BC	7	142774654	159103795	0.1465101709	323	0.0568220667	1.1748140329999999	553419	0.384794287	4	4.0	0.0	-7.190329795
sample_153_BC	8	451493	38060192	0.2033644379	394	0.08096685047	0.5036283679	732084	0.1574949326	1	1.0	0.0	-10.85742238
sample_153_BC	8	38512313	43192450	0.2769906512	47	0.06869766446	1.37913783	160207	0.4605450301	5	4.0	1.0	-6.844617661
sample_153_BC	8	47157174	60819962	0.4146640582	84	0.06447421287	1.289482185	210287	0.4945278447	5	3.0	2.0	-6.9543280560000005
sample_153_BC	8	60836334	79641681	0.1615127419	99	0.05983827927	0.94509615	270142	0.2983445267	3	3.0	0.0	-7.052700697000001
sample_153_BC	8	79663510	119781056	0.1078197292	247	0.043589799299999996	1.422652009	667187	0.6057039947	5	5.0	0.0	-6.996816804
sample_153_BC	8	119783367	130909968	0.07437673885	94	0.028566995110000003	2.0131362719999997	225331	0.9136217563	7	7.0	0.0	-6.938341238
sample_153_BC	8	132024897	142331782	0.1214187102	145	0.05838342841	1.197027957	199877	0.4063763411	4	4.0	0.0	-6.878835037999999
sample_153_BC	8	142344359	144930610	0.1671545358	210	0.06062826101	0.8596480401000001	329831	0.296633683	3	3.0	0.0	-7.1887237189999995
sample_153_BC	9	116800	41991703	0.4988688536	408	0.06787991633	0.7502885828	837735	0.2398421327	2	1.0	1.0	-8.666006682999999
sample_153_BC	9	61984010	66636243	0.49697552310000004	33	0.1004700694	0.9314481452	38217	0.43451565340000003	4	2.0	2.0	-7.394789134
sample_153_BC	9	66987056	131483332	0.1855742441	697	0.057704651520000004	0.9754362320000001	1896709	0.3032043628	3	3.0	0.0	-8.291642041
sample_153_BC	9	131628423	135485587	0.11258624449999999	152	0.04178924313	0.8971274551	232612	0.2842191216	3	3.0	0.0	-6.7840529279999995
sample_153_BC	9	135485811	137781159	0.1922403647	213	0.06075018149	0.9066814915000001	339599	0.2906751896	3	3.0	0.0	-7.500922945
sample_153_BC	9	137781174	138177303	0.1663441384	10	0.1400672854	1.011413542	31563	0.3442769692	3	3.0	0.0	-6.814058212000001
sample_153_BC	10	47876	38943710	0.3258036256	455	0.07454354056	1.101378172	868895	0.3761614712	4	3.0	1.0	-7.296511962
sample_153_BC	10	41859901	51812916	0.2966878302	173	0.09099283411	1.17085212	321788	0.42476880270000006	4	3.0	1.0	-6.733939811
sample_153_BC	10	53806646	71446530	0.3775927349	130	0.06037559887999999	0.8967526337	300143	0.2969581164	3	2.0	1.0	-6.884053148
sample_153_BC	10	71511149	133689399	0.4775911299	705	0.057211099460000005	0.7732322618999999	1806744	0.2396258705	2	1.0	1.0	-10.64184502
sample_153_BC	11	133621	47767179	0.3901293333	996	0.061275022900000004	0.9250106239	1654432	0.2881110064	3	2.0	1.0	-6.785791562999999
sample_153_BC	11	47804420	50420232	0.4995396961	75	0.045992353459999996	1.202627782	85759	0.4720314029	4	2.0	2.0	-6.740221052000001
sample_153_BC	11	54592419	134374428	0.4993288951	1275	0.04468431077	1.12610569	3084207	0.3689672369	4	2.0	2.0	-7.112400892999999
sample_153_BC	12	17812	11186008	0.49941531380000004	380	0.05233947831	1.152347726	721300	0.36595151719999996	4	2.0	2.0	-6.739011596
sample_153_BC	12	11186175	18696137	0.20866357870000002	93	0.06264975514	2.7122976189999997	206851	1.4551969040000001	11	9.0	2.0	-6.736460479
sample_153_BC	12	18719391	31104061	0.2601539232	203	0.05650387982999999	2.191008497	331572	0.8949729915000001	8	6.0	2.0	-6.795530309
sample_153_BC	12	31303185	33382575	0.3011747577	37	0.07209582379	1.771633773	61188	0.6871771276	7	5.0	2.0	-6.752452885
sample_153_BC	12	39643925	44875501	0.3553496422	71	0.09691382012000001	1.044363772	136589	0.4647806289	3	2.0	1.0	-6.945316419
sample_153_BC	12	44913850	48074869	0.3069561088	71	0.06411361268999999	2.003158966	117131	0.9909460603	7	5.0	2.0	-6.744360645
